"ID","FirstName","LastName","Email","Phone","Department","Position","Salary","HireDate","Manager"
"963","FirstName963","LastName963","email963@example.com","555-1234963","HR","Manager","87332.641844213","2023-01-27","Judy White"
"964","FirstName964","LastName964","email964@example.com","555-1234964","Engineering","Marketer","65951.6298779021","2023-01-18","John Doe"
"965","FirstName965","LastName965","email965@example.com","555-1234965","Sales","Marketer","78351.6186377276","2023-01-15","Judy White"
"966","FirstName966","LastName966","email966@example.com","555-1234966","HR","Marketer","61084.92643894451","2023-01-1","Judy White"
"967","FirstName967","LastName967","email967@example.com","555-1234967","Sales","Marketer","73584.67031498729","2023-01-13","John Doe"
"968","FirstName968","LastName968","email968@example.com","555-1234968","Sales","Manager","91773.27440118947","2023-01-16","Jane Smith"
"969","FirstName969","LastName969","email969@example.com","555-1234969","Sales","Marketer","93846.10854377008","2023-01-28","Judy White"
"970","FirstName970","LastName970","email970@example.com","555-1234970","Sales","Manager","64787.05666909284","2023-01-1","John Doe"
"971","FirstName971","LastName971","email971@example.com","555-1234971","Sales","Manager","71128.12705034984","2023-01-6","Jane Smith"
"972","FirstName972","LastName972","email972@example.com","555-1234972","HR","Manager","90921.79512106277","2023-01-4","Jane Smith"
"973","FirstName973","LastName973","email973@example.com","555-1234973","Engineering","Marketer","83318.28156968164","2023-01-13","Jane Smith"
"974","FirstName974","LastName974","email974@example.com","555-1234974","Engineering","Manager","66462.60209667312","2023-01-16","Jane Smith"
"975","FirstName975","LastName975","email975@example.com","555-1234975","Marketing","Salesperson","60782.67815793077","2023-01-15","Jane Smith"
"976","FirstName976","LastName976","email976@example.com","555-1234976","Sales","Marketer","51565.77547587323","2023-01-24","Jane Smith"
"977","FirstName977","LastName977","email977@example.com","555-1234977","Marketing","Marketer","80314.4653506497","2023-01-24","Judy White"
"978","FirstName978","LastName978","email978@example.com","555-1234978","Engineering","Marketer","67211.82629167102","2023-01-5","Judy White"
"979","FirstName979","LastName979","email979@example.com","555-1234979","Sales","Developer","83807.87718068887","2023-01-15","Judy White"
"980","FirstName980","LastName980","email980@example.com","555-1234980","Marketing","Manager","76625.01496980414","2023-01-2","Jane Smith"
"981","FirstName981","LastName981","email981@example.com","555-1234981","Sales","Manager","68473.42871063431","2023-01-9","John Doe"
"982","FirstName982","LastName982","email982@example.com","555-1234982","Marketing","Marketer","66882.99844483726","2023-01-16","Judy White"
"983","FirstName983","LastName983","email983@example.com","555-1234983","Marketing","Developer","84500.7373107854","2023-01-18","John Doe"
"984","FirstName984","LastName984","email984@example.com","555-1234984","Marketing","Salesperson","57569.36701436092","2023-01-12","Jim Brown"
"985","FirstName985","LastName985","email985@example.com","555-1234985","Sales","Developer","54811.78057408273","2023-01-24","Jane Smith"
"986","FirstName986","LastName986","email986@example.com","555-1234986","Engineering","Marketer","65683.35380882808","2023-01-3","Jim Brown"
"987","FirstName987","LastName987","email987@example.com","555-1234987","Marketing","Developer","90407.5927876242","2023-01-14","John Doe"
"988","FirstName988","LastName988","email988@example.com","555-1234988","Engineering","Developer","66265.16129873182","2023-01-9","John Doe"
"989","FirstName989","LastName989","email989@example.com","555-1234989","Marketing","Marketer","97242.77628568742","2023-01-18","Jim Brown"
"990","FirstName990","LastName990","email990@example.com","555-1234990","Engineering","Developer","72191.37384893121","2023-01-26","Judy White"
"991","FirstName991","LastName991","email991@example.com","555-1234991","Engineering","Salesperson","95480.76723671847","2023-01-16","John Doe"
"992","FirstName992","LastName992","email992@example.com","555-1234992","Sales","Developer","91930.6526559944","2023-01-13","Judy White"
"993","FirstName993","LastName993","email993@example.com","555-1234993","Engineering","Developer","56273.29558923282","2023-01-16","Jane Smith"
"994","FirstName994","LastName994","email994@example.com","555-1234994","HR","Developer","62532.00277188359","2023-01-22","John Doe"
"995","FirstName995","LastName995","email995@example.com","555-1234995","Sales","Marketer","92223.44127809972","2023-01-22","John Doe"
"996","FirstName996","LastName996","email996@example.com","555-1234996","Engineering","Salesperson","85271.73443137386","2023-01-4","Judy White"
"997","FirstName997","LastName997","email997@example.com","555-1234997","HR","Salesperson","95755.39956374181","2023-01-4","Jane Smith"
"998","FirstName998","LastName998","email998@example.com","555-1234998","Marketing","Manager","50955.01635396177","2023-01-24","Jane Smith"
"999","FirstName999","LastName999","email999@example.com","555-1234999","HR","Developer","90516.50332495963","2023-01-17","Judy White"
"1000","FirstName1000","LastName1000","email1000@example.com","555-12341000","HR","Salesperson","80316.40278412309","2023-01-14","Jane Smith"
